StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1_1,1_2,1_3,1_8,1_9,2_1,2_2,2_3,2_8,2_9,T1_1,T1_2,T1_3,T1_4,T1_5,T1_6,T1_7,GA1_1,GA1_2,GA1_3,GA1_4,GA1_5,GA2,GA3_1,GA3_2,GA3_3,GA3_4,GA3_5,GA3_6,GA3_7,GA3_8,GA4,GA5,GA6,N1_1,N1_2,N1_3,N1_4,N1_5,N2,N3_1,N3_2,N3_3,N3_4,N3_5,N3_6,N3_7,N3_8,N4,N5,N6,FB1_1,FB1_2,FB1_3,FB1_4,FB1_5,FB2,FB3_1,FB3_2,FB3_3,FB3_4,FB3_5,FB3_6,FB3_7,FB3_8,FB4,FB5,FB6,1,2_1,imid,Q_Language,group,SC1,SC2,SC3
2021-10-19 08:49:36,2021-10-19 09:03:19,IP Address,100,823,True,2021-10-19 09:03:20,R_29sScqQcmXFTDop,anonymous,NL,0.89999997615814208984375,corona,toeslagenaffaire,milieu,asielzoekers,criminaliteit,corona,marengo-proces,strafzaak tegen moordenaars Peter R de Vries,"NEC speelt niet in goffert stadion ",3 mnd geeist tegen aanrander pizzabezorger,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat agree -5,Disagree - 2,Neither agree nor disagree - 4,Somewhat disagree - 3,,,,,,,,,,,,,,,,,,Agree - 6,Agree - 6,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat disagree - 3,Neither too much nor too little attention - 4,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Somewhat disagree - 3,Disagree - 2,Somewhat disagree - 3,Somewhat agree - 5,Neither agree nor disagree - 4,Slightly too little attention - 3,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Slightly too little - 3,Moderately too little - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Moderately interesting - 3,6,4827240,NL,FB,0,4,2
2021-10-19 09:00:12,2021-10-19 09:03:57,IP Address,100,224,True,2021-10-19 09:03:57,R_Z1MAA26y3tTrz4R,anonymous,NL,0.89999997615814208984375,Corona,Klimaat,Asiel,Weet niet,Weet niet,Geen idee,Weet nuet,"Milieu ",Geen idee,Geen idee,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat disagree - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,,,,,,,,,,,,,,,,,,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Somewhat agree - 5,Neither agree of disagree - 4,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Somewhat disagree - 3,About half of the time - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Moderately too little attention - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,About half of the time - 4,Not interesting at all - 1,5,4008961,NL,NOS,0,3,5
2021-10-19 08:57:50,2021-10-19 09:04:10,IP Address,100,379,True,2021-10-19 09:04:11,R_1OYMLROKnEPOvcZ,anonymous,NL,0.89999997615814208984375,Klimaat,Stikstof,Woningnood,Veiligheid,Openbaar bestuur,Klimaat,Stikstof,Woningnood,Veiligheid,Openbaar bestuur,Agree -6,Agree -6,Agree -6,Agree -6,Disagree - 2,Somewhat agree -5,Disagree - 2,,,,,,,,,,,,,,,,,,Agree - 6,Agree - 6,Disagree - 2,Disagree - 2,Disagree - 2,Neither too much nor too little attention - 4,Slightly too much - 5,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Slightly too much - 5,Moderately too little - 2,Moderately too little - 2,Slightly too little - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Disagree - 2,Disagree - 2,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Disagree - 2,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Extremely interesting - 5,2,639654,NL,FB,0,5,5
2021-10-19 09:00:00,2021-10-19 09:04:14,IP Address,100,253,True,2021-10-19 09:04:14,R_r1ifnld5mZREbZf,anonymous,NL,0.89999997615814208984375,migratie,woningen,zorg,corona,onderwijs,corona,asielzoekers,griepgolf,gasprijs,energie,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Slightly too little attention - 3,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Somewhat agree - 5,Somewhat agree - 5,Usually - 5,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat agree - 5,Agree - 6,Agree - 6,Neither too much nor too little attention - 4,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Somewhat agree - 5,Somewhat agree - 5,Usually - 5,Disagree - 2,Disagree - 2,Agree - 6,Agree - 6,Somewhat agree - 5,Neither too much nor too little attention - 4,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Somewhat agree - 5,Somewhat agree - 5,Usually - 5,Very interesting - 4,6,172978,NL,GA,4,5,4
2021-10-19 08:58:52,2021-10-19 09:04:25,IP Address,100,333,True,2021-10-19 09:04:25,R_2cc7uQ2tHqVXhnW,anonymous,EN,1,covid,economy,state pensions,trade with uk,forming a government,covid,crime,economy,EU,UK,Agree -6,Somewhat agree -5,Somewhat agree -5,Agree -6,Neither agree nor disagree - 4,Somewhat agree -5,Disagree - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Agree - 6,Somewhat agree - 5,Slightly too much attention - 5,Far too little - 1,Moderately too little - 2,Far too little - 1,Far too much - 7,Moderately too much - 6,Far too little - 1,Far too little - 1,Far too little - 1,Somewhat agree - 5,Neither agree nor disagree - 4,Sometimes - 3,Slightly interesting - 2,6,2837723,EN,FB,0,5,0
2021-10-19 08:57:47,2021-10-19 09:04:31,IP Address,100,403,True,2021-10-19 09:04:32,R_2VBVq2HKxAVVjsY,anonymous,NL,1,corona,criminaliteit,afganistan,kindertoeslagen,asielbeleid,corona stijgt enorm,tramongeluk,opnames in ziekenhuis gestegen vanwege corona,polen,jacht op mensensmokkelaar door nederland,Agree -6,Agree -6,Strongly agree - 7,Somewhat agree -5,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat disagree - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Somewhat agree - 5,Somewhat agree - 5,Never - 1,Very interesting - 4,5,168751,NL,FB,0,5,0
2021-10-19 08:59:12,2021-10-19 09:05:06,IP Address,100,353,True,2021-10-19 09:05:06,R_0SQTDgDIRFbYEwx,anonymous,NL,0.89999997615814208984375,Energie,Geen regering,verdeeldheid,armoede,huizenmarkt,EU,Voetbal,Corona,Energieprijzen,Zorg,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat disagree - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Slightly too little attention - 3,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Somewhat agree - 5,Neither agree nor disagree - 4,Never - 1,Somewhat agree - 5,Somewhat agree - 5,Somewhat disagree - 3,Somewhat agree - 5,Neither agree of disagree - 4,Neither too much nor too little attention - 4,Slightly too much - 5,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Somewhat agree - 5,Somewhat disagree - 3,Never - 1,Disagree - 2,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Disagree - 2,Neither too much nor too little attention - 4,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Neither agree nor disagree - 4,Disagree - 2,Never - 1,Very interesting - 4,4,2685805,NL,ALL,3,3,3
2021-10-19 08:53:35,2021-10-19 09:05:56,IP Address,100,741,True,2021-10-19 09:05:57,R_2fJmrbs5hG7XYy8,anonymous,NL,1,corona,woningnood,milieu,veiligheid,geestelijke gezondheid,stijging besmettingen corona,fatale tramaanrijding,goffertstadion dicht,ecuador drugsgeweld,opvang vluchtelingen,Agree -6,Agree -6,Strongly agree - 7,Agree -6,Disagree - 2,Disagree - 2,Strongly disagree - 1,Somewhat agree - 5,Somewhat agree - 5,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat disagree - 3,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Slightly too much - 5,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Far too little - 1,Neither agree nor disagree - 4,Agree - 6,Seldom - 2,Strongly agree - 7,Strongly agree - 7,Strongly disagree - 1,Strongly disagree - 1,Strongly disagree - 1,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Slightly too much - 5,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Far too little - 1,Agree - 6,Agree - 6,Seldom - 2,,,,,,,,,,,,,,,,,,Moderately interesting - 3,4,4482365,NL,NOS,2,0,5
2021-10-19 09:00:20,2021-10-19 09:06:06,IP Address,100,346,True,2021-10-19 09:06:07,R_10w7i601QUAlAEt,anonymous,NL,1,Corona crisis,Vluchtelingen,Klimaat,Kabinet vorming,Toeslagen affaire,Corona crisis,Vluchtelingen,Kabinet vorming,Rechtzaak peter r de vries,Steekpartijen,Agree -6,Agree -6,Somewhat agree -5,Somewhat agree -5,Somewhat disagree - 3,Somewhat disagree - 3,Disagree - 2,,,,,,,,,,,,,,,,,,Agree - 6,Somewhat agree - 5,Disagree - 2,Somewhat disagree - 3,Disagree - 2,Moderately too much attention - 6,Slightly too little - 3,Moderately too little - 2,Far too little - 1,Moderately too much - 6,Neither too much nor too little - 4,Moderately too much - 6,Moderately too much - 6,Moderately too little - 2,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Strongly disagree - 1,Somewhat disagree - 3,Agree - 6,Moderately too much attention - 6,Far too little - 1,Far too little - 1,Far too little - 1,Neither too much nor too little - 4,Moderately too little - 2,Far too much - 7,Far too much - 7,Moderately too little - 2,Somewhat agree - 5,Somewhat agree - 5,Never - 1,Slightly interesting - 2,10,574428,NL,FB,0,5,3
2021-10-19 08:52:28,2021-10-19 09:07:24,IP Address,100,896,True,2021-10-19 09:07:25,R_wQQkIhFBRhc7f8t,anonymous,NL,1,corona,woningbouw,zorg,"criminaliteit ",files,criminaliteit op straat,corona,woningtekort,opvang asielzoekers,tekort aan zorgmedewerkers,Agree -6,Agree -6,Somewhat agree -5,Agree -6,Disagree - 2,Agree -6,Somewhat agree -5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree - 1,Disagree - 2,Somewhat disagree - 3,Agree - 6,Somewhat agree - 5,Slightly too little attention - 3,Far too little - 1,Far too little - 1,Moderately too little - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Moderately too much - 6,Neither too much nor too little - 4,Strongly agree - 7,Disagree - 2,Never - 1,Slightly interesting - 2,7,168772,NL,FB,0,5,0
2021-10-19 08:57:10,2021-10-19 09:08:20,IP Address,100,669,True,2021-10-19 09:08:20,R_sXTWtMT5YyFWm0p,anonymous,NL,1,Corona,Toeslag affaire,Woning bouw,Emigratie,Vluchtelingen hulp,Geweld jeugd,Voetbal hooligans,Tribune instorten,Voetbal CL,Formatie,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat disagree - 3,Neither agree nor disagree - 4,Agree -6,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Far too little attention - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Somewhat agree - 5,Neither agree of disagree - 4,Agree - 6,Somewhat agree - 5,Neither agree of disagree - 4,Slightly too little attention - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Far too little - 1,Slightly too little - 3,Neither too much nor too little - 4,Far too little - 1,Far too little - 1,Far too much - 7,Somewhat agree - 5,Neither agree nor disagree - 4,Never - 1,,,,,,,,,,,,,,,,,,Moderately interesting - 3,5,4434405,NL,GA,5,0,2
2021-10-19 08:54:13,2021-10-19 09:08:32,IP Address,100,858,True,2021-10-19 09:08:32,R_2Xn8cQzRGsYqkX0,anonymous,NL,1,"Criminaliteit ","Milieu ","Bevolking ","Mentaliteit ","Samenleving ",3 jongeren opgepakt voor duwen van iemand voor tram,"Liquidatie lucas boom ","3mnd cel aanranding minderjarige pizzabezorger ",Ingestorte tribune nec,"Stijging corona ",Somewhat agree -5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat disagree - 3,Somewhat agree -5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat agree - 5,Neither agree nor disagree - 4,Somewhat agree - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Far too little attention - 1,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Far too little - 1,Somewhat disagree - 3,Somewhat disagree - 3,Never - 1,,,,,,,,,,,,,,,,,,Somewhat disagree - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither too much nor too little attention - 4,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Far too little - 1,Somewhat disagree - 3,Neither agree nor disagree - 4,Never - 1,Very interesting - 4,6,4810654,NL,GA,3,5,1
2021-10-19 08:58:01,2021-10-19 09:09:47,IP Address,100,706,True,2021-10-19 09:09:47,R_3PboowruzrQUT5f,anonymous,NL,0.89999997615814208984375,Onbetrouwbare overheid,Woningtekort,Groningen compenseren,Toeslagenaffaire,Gasprijzen,Drie jongens iv.m. man voor tram,Stijging Coronabesmettingen,Formatiepogingen,Proces Per R. de Vries,André van Duin 75 jaar,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat disagree - 3,Strongly disagree - 1,Agree -6,Agree -6,Agree -6,,,,,,,,,,,,,,,,,,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat agree - 5,Agree - 6,Somewhat agree - 5,Slightly too much attention - 5,Slightly too much - 5,Slightly too little - 3,Moderately too little - 2,Slightly too much - 5,Slightly too little - 3,Moderately too little - 2,Far too little - 1,Far too little - 1,Strongly agree - 7,Strongly agree - 7,Never - 1,,,,,,,,,,,,,,,,,,Very interesting - 4,6,168500,NL,NOS,0,0,5
2021-10-19 09:01:24,2021-10-19 09:09:56,IP Address,100,511,True,2021-10-19 09:09:56,R_24OXmdWLGZBEZ0O,anonymous,NL,1,woningnood,regering formeren,gezondheid,energie,samenwerking,het kabinet,Corona,veiligheid,energie,betaalbaar,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat disagree - 3,Agree -6,Strongly agree - 7,Strongly agree - 7,,,,,,,,,,,,,,,,,,Somewhat agree - 5,Agree - 6,Agree - 6,Agree - 6,Neither agree of disagree - 4,Slightly too much attention - 5,Moderately too much - 6,Neither too much nor too little - 4,Neither too much nor too little - 4,Moderately too much - 6,Moderately too much - 6,Moderately too little - 2,Moderately too much - 6,Moderately too much - 6,Neither agree nor disagree - 4,Agree - 6,Usually - 5,Somewhat disagree - 3,Somewhat disagree - 3,Agree - 6,Strongly agree - 7,Strongly agree - 7,Neither too much nor too little attention - 4,Slightly too much - 5,Neither too much nor too little - 4,Slightly too little - 3,Moderately too much - 6,Far too much - 7,Far too little - 1,Far too little - 1,Neither too much nor too little - 4,Neither agree nor disagree - 4,Strongly agree - 7,About half of the time - 4,Very interesting - 4,3,2744799,NL,FB,1,3,4
2021-10-19 09:03:52,2021-10-19 09:10:10,IP Address,100,377,True,2021-10-19 09:10:10,R_1lymoUEWONnRgkZ,anonymous,NL,1,Woonruimte,Milieu,Verduurzamen,"Gezondheid ",Stikstof,Woonruimte,Klimaat/milieu,Gezondheidszorg,Rol vd overheid,Veiligheid,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,,,,,,,,,,,,,,,,,,Somewhat agree - 5,Somewhat agree - 5,Neither agree of disagree - 4,Somewhat disagree - 3,Neither agree of disagree - 4,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Moderately too much - 6,Somewhat agree - 5,Somewhat agree - 5,Never - 1,,,,,,,,,,,,,,,,,,Moderately interesting - 3,5,173129,NL,NOS,0,0,5
