StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1,2,3,4,5,8,7,10,6,9,SC1,SC2,SC3,Q_URL,Q_Language,ExternalReference,imid,group,email,Recruit
2021-10-06 2:38:13,2021-10-06 2:40:01,IP Address,100,108,TRUE,2021-10-06 2:40:02,R_3qHFKNi3MZIqoQ8,anonymous,NL,1,"Yes, I participate",40,Male,HBO (except HBO master) / WO candidate or WO bachelor,2,2,4,5,4,3,2,3,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=48183,NL,48183,48183,NOS,xxxx@xxx.com,Completed
2021-10-06 3:27:01,2021-10-06 3:28:54,IP Address,100,112,TRUE,2021-10-06 3:28:54,R_3ikklGFKteLL28O,anonymous,NL,1,"Yes, I participate",48,Male,HBO (except HBO master) / WO candidate or WO bachelor,2,1,5,4,1,,1,0,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3682132,NL,3682132,3682132,NOS,xxxx@xxx.com,Completed
2021-10-06 5:24:27,2021-10-06 5:25:37,IP Address,100,69,TRUE,2021-10-06 5:25:38,R_3MAnSIPtgVrLjNe,anonymous,NL,1,"Yes, I participate",45,Female,WO doctoral / WO master / HBO master / postgraduate education,3,2,4,4,2,2,2,2,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2933131,NL,2933131,2933131,NOS,xxxx@xxx.com,Completed
2021-10-06 5:39:12,2021-10-06 5:41:50,IP Address,100,157,TRUE,2021-10-06 5:41:50,R_10Zu9CdGhSQmDXb,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",73,Male,"MBO 2, 3, 4 or MBO before 1998",1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=47776,NL,47776,47776,NOS,xxxx@xxx.com,Completed
2021-10-06 6:03:47,2021-10-06 6:06:35,IP Address,100,167,TRUE,2021-10-06 6:06:35,R_3hhGG51Gunoyzii,anonymous,NL,1,"Yes, I participate",19,Male,"MBO 2, 3, 4 or MBO before 1998",3,2,5,3,4,2,2,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4626484,NL,4626484,4626484,NOS,xxxx@xxx.com,Completed
2021-10-06 8:27:15,2021-10-06 8:28:02,IP Address,100,46,TRUE,2021-10-06 8:28:02,R_1jqvTi1QsnTFYM0,anonymous,NL,1,"Yes, I participate",32,Female,"MBO 2, 3, 4 or MBO before 1998",1,,5,4,3,3,0,3,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=42600,NL,42600,42600,NOS,xxxx@xxx.com,Completed
2021-10-06 8:54:04,2021-10-06 8:56:28,IP Address,100,144,TRUE,2021-10-06 8:56:29,R_1ONQBzFevaP14To,anonymous,NL,1,"Yes, I participate",54,Female,WO doctoral / WO master / HBO master / postgraduate education,2,2,5,5,1,,2,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4482365,NL,4482365,4482365,NOS,xxxx@xxx.com,Completed
2021-10-06 8:58:47,2021-10-06 9:00:21,IP Address,100,93,TRUE,2021-10-06 9:00:21,R_431bQ9LfMG1yf85,anonymous,NL,1,"Yes, I participate",55,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",3,1,3,3,3,1,1,1,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=34281,NL,34281,34281,NOS,xxxx@xxx.com,Completed
2021-10-06 8:59:43,2021-10-06 9:02:51,IP Address,100,188,TRUE,2021-10-06 9:02:51,R_u3riEQcLMp87Sc9,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",61,Male,HBO (except HBO master) / WO candidate or WO bachelor,1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5029808,NL,5029808,5029808,NOS,xxxx@xxx.com,Completed
2021-10-06 9:05:00,2021-10-06 9:06:23,IP Address,100,82,TRUE,2021-10-06 9:06:23,R_1MQaOmYHoXpVMHW,anonymous,NL,1,"Yes, I participate",71,Male,HBO (except HBO master) / WO candidate or WO bachelor,2,2,3,3,2,2,2,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2614766,NL,2614766,2614766,NOS,xxxx@xxx.com,Completed
2021-10-06 9:08:52,2021-10-06 9:10:59,IP Address,100,126,TRUE,2021-10-06 9:10:59,R_Yag15CEtJvmvGLv,anonymous,NL,1,"Yes, I participate",73,Male,WO doctoral / WO master / HBO master / postgraduate education,1,,3,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=173129,NL,173129,173129,NOS,xxxx@xxx.com,Completed
2021-10-06 9:30:55,2021-10-06 9:32:44,IP Address,100,108,TRUE,2021-10-06 9:32:44,R_0TJgiqfaRiERfGN,anonymous,NL,1,"Yes, I participate",74,Female,HBO (except HBO master) / WO candidate or WO bachelor,1,,3,3,2,2,0,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2755932,NL,2755932,2755932,NOS,xxxx@xxx.com,Completed
2021-10-06 9:35:34,2021-10-06 9:38:41,IP Address,100,186,TRUE,2021-10-06 9:38:41,R_1rcBn8TyjMSRNvX,anonymous,NL,1,"Yes, I participate",69,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",2,2,3,3,3,2,2,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=6949,NL,6949,6949,NOS,xxxx@xxx.com,Completed
2021-10-06 10:52:39,2021-10-06 10:54:22,IP Address,100,103,TRUE,2021-10-06 10:54:22,R_26kwhS8Fe8Q3Yc1,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",34,Female,"MBO 2, 3, 4 or MBO before 1998",2,2,3,3,1,,2,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2617090,NL,2617090,2617090,NOS,xxxx@xxx.com,Completed
2021-10-06 11:07:50,2021-10-06 11:09:35,IP Address,100,104,TRUE,2021-10-06 11:09:35,R_bdWrjL9LCqGESad,anonymous,NL,1,"Yes, I participate",49,Female,HBO (except HBO master) / WO candidate or WO bachelor,1,,4,4,2,1,0,1,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2433880,NL,2433880,2433880,NOS,xxxx@xxx.com,Completed
2021-10-06 13:57:12,2021-10-06 13:59:12,IP Address,100,120,TRUE,2021-10-06 13:59:14,R_2Pt9T8wdcJCpmOl,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",46,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",2,2,5,5,1,,2,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4761987,NL,4761987,4761987,NOS,xxxx@xxx.com,Completed
2021-10-06 16:35:28,2021-10-06 16:36:24,IP Address,100,56,TRUE,2021-10-06 16:36:25,R_2EGH3MCj5uR9fpY,anonymous,NL,1,"Yes, I participate",32,Male,WO doctoral / WO master / HBO master / postgraduate education,1,,5,5,2,1,0,1,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4724788,NL,4724788,4724788,NOS,xxxx@xxx.com,Completed
2021-10-06 23:18:50,2021-10-06 23:20:03,IP Address,100,73,TRUE,2021-10-06 23:20:04,R_AFpesZ3810yzasV,anonymous,NL,1,"Yes, I participate",57,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=660391,NL,660391,660391,NOS,xxxx@xxx.com,Completed
2021-10-07 0:51:41,2021-10-07 0:54:11,IP Address,100,149,TRUE,2021-10-07 0:54:11,R_3ncPrPguojSG5pv,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",50,Female,HBO (except HBO master) / WO candidate or WO bachelor,2,2,5,5,1,,2,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3711184,NL,3711184,3711184,NOS,xxxx@xxx.com,Completed
2021-10-07 1:44:46,2021-10-07 1:50:44,IP Address,100,358,TRUE,2021-10-07 1:50:44,R_3NVCPnspw99nrup,anonymous,NL,1,"Yes, I participate",68,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",2,2,3,3,2,2,2,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=479616,NL,479616,479616,NOS,xxxx@xxx.com,Completed
2021-10-07 3:08:44,2021-10-07 3:09:42,IP Address,100,58,TRUE,2021-10-07 3:09:42,R_2D1tQQciI8ywPgB,anonymous,NL,1,"Yes, I participate",55,Male,HBO (except HBO master) / WO candidate or WO bachelor,1,,5,5,5,3,0,3,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=43542,NL,43542,43542,NOS,xxxx@xxx.com,Completed
2021-10-07 3:09:59,2021-10-07 3:12:43,IP Address,100,164,TRUE,2021-10-07 3:12:44,R_1DuUYD5jMOYCOoK,anonymous,NL,1,"Yes, I participate",72,Male,"MBO 2, 3, 4 or MBO before 1998",1,,3,3,1,,0,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=172863,NL,172863,172863,NOS,xxxx@xxx.com,Completed
2021-10-07 3:14:19,2021-10-07 3:15:55,IP Address,100,95,TRUE,2021-10-07 3:15:55,R_1GQ9n3CHaGNwGq4,anonymous,NL,1,"Yes, I participate",59,Female,HBO (except HBO master) / WO candidate or WO bachelor,2,2,3,3,1,,2,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3114963,NL,3114963,3114963,NOS,xxxx@xxx.com,Completed
2021-10-07 3:25:11,2021-10-07 3:26:36,IP Address,100,85,TRUE,2021-10-07 3:26:37,R_1j6UunAWCNprJUO,anonymous,NL,1,"Yes, I participate",70,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4074154,NL,4074154,4074154,NOS,xxxx@xxx.com,Completed
2021-10-07 3:28:44,2021-10-07 3:31:01,IP Address,100,137,TRUE,2021-10-07 3:31:01,R_voRn0zVXCWPUaS5,anonymous,NL,1,"Yes, I participate",74,Female,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3139183,NL,3139183,3139183,NOS,xxxx@xxx.com,Completed
2021-10-07 3:33:32,2021-10-07 3:35:24,IP Address,100,112,TRUE,2021-10-07 3:35:25,R_3F48Fm0Hpf8WvL3,anonymous,NL,1,"Yes, I participate",76,Male,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,2,2,4,4,1,,2,0,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=1522537,NL,1522537,1522537,NOS,xxxx@xxx.com,Completed
2021-10-07 3:40:33,2021-10-07 3:42:00,IP Address,100,86,TRUE,2021-10-07 3:42:00,R_2zhJbEgmc46wyis,anonymous,NL,1,"Yes, I participate",63,Male,HBO (except HBO master) / WO candidate or WO bachelor,1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=176508,NL,176508,176508,NOS,xxxx@xxx.com,Completed
2021-10-07 3:52:29,2021-10-07 3:54:31,IP Address,100,122,TRUE,2021-10-07 3:54:31,R_YWRGMB0xOXYqqXL,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",82,Male,None or primary education,1,,3,3,2,2,0,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=485624,NL,485624,485624,NOS,xxxx@xxx.com,Completed
2021-10-07 3:55:56,2021-10-07 3:58:42,IP Address,100,166,TRUE,2021-10-07 3:58:43,R_0D7RoCeQ1LxcZih,anonymous,NL,1,"Yes, I participate",67,Male,"MBO 2, 3, 4 or MBO before 1998",1,,3,3,2,1,0,1,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5027510,NL,5027510,5027510,NOS,xxxx@xxx.com,Completed
2021-10-07 4:34:37,2021-10-07 4:37:09,IP Address,100,151,TRUE,2021-10-07 4:37:09,R_1d0HJYdkaMtBzN4,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",77,Female,WO doctoral / WO master / HBO master / postgraduate education,2,1,4,4,1,,1,0,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=46940,NL,46940,46940,NOS,xxxx@xxx.com,Completed
2021-10-07 5:00:20,2021-10-07 5:03:17,IP Address,100,176,TRUE,2021-10-07 5:03:17,R_PHuIvwG5K64COqd,anonymous,NL,1,"Yes, I participate",55,Male,WO doctoral / WO master / HBO master / postgraduate education,2,1,3,3,1,,1,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3114463,NL,3114463,3114463,NOS,xxxx@xxx.com,Completed
2021-10-07 5:38:25,2021-10-07 5:39:48,IP Address,100,82,TRUE,2021-10-07 5:39:48,R_3EGaLp7DeTmaRKI,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",68,Male,"MBO 2, 3, 4 or MBO before 1998",1,,3,3,4,1,0,1,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4487778,NL,4487778,4487778,NOS,xxxx@xxx.com,Completed
2021-10-07 6:43:45,2021-10-07 6:44:55,IP Address,100,69,TRUE,2021-10-07 6:44:55,R_3HkmG2bSNHUw6RD,anonymous,NL,1,"Yes, I participate",54,Male,"MBO 2, 3, 4 or MBO before 1998",2,1,5,5,1,,1,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3148974,NL,3148974,3148974,NOS,xxxx@xxx.com,Completed
2021-10-07 6:45:39,2021-10-07 6:47:12,IP Address,100,92,TRUE,2021-10-07 6:47:14,R_2e5a57QfaEaUBu7,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",28,Female,"MBO 2, 3, 4 or MBO before 1998",1,,5,5,2,1,0,1,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=24003,NL,24003,24003,NOS,xxxx@xxx.com,Completed
2021-10-07 7:03:20,2021-10-07 7:04:27,IP Address,100,66,TRUE,2021-10-07 7:04:27,R_21sVmX4ICY94Nqm,anonymous,NL,800.000.011.920.928.000.000.000,"Yes, I participate",37,Male,"MBO 2, 3, 4 or MBO before 1998",1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2687318,NL,2687318,2687318,NOS,xxxx@xxx.com,Completed
2021-10-07 7:36:05,2021-10-07 7:38:13,IP Address,100,127,TRUE,2021-10-07 7:38:14,R_10Sq8OORjKr9ibn,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",56,Female,"MBO 2, 3, 4 or MBO before 1998",1,,4,4,1,,0,0,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4020447,NL,4020447,4020447,NOS,xxxx@xxx.com,Completed
2021-10-12 2:59:52,2021-10-12 3:01:16,IP Address,100,83,TRUE,2021-10-12 3:01:18,R_V3Y0BoHVmcgibGF,anonymous,NL,800.000.011.920.928.000.000.000,"Yes, I participate",26,Female,WO doctoral / WO master / HBO master / postgraduate education,1,,4,4,3,1,0,1,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3855030,NL,3855030,3855030,NOS,xxxx@xxx.com,Completed
2021-10-12 5:04:51,2021-10-12 5:08:21,IP Address,100,210,TRUE,2021-10-12 5:08:22,R_2bHHzyYotWmxVQt,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",64,Male,"MBO 2, 3, 4 or MBO before 1998",1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=169614,NL,169614,169614,NOS,xxxx@xxx.com,Completed
2021-10-12 5:52:24,2021-10-12 5:53:41,IP Address,100,77,TRUE,2021-10-12 5:53:41,R_3kGipDmnc2WaSFD,anonymous,NL,1,"Yes, I participate",47,Male,"MBO 2, 3, 4 or MBO before 1998",2,1,5,5,2,1,1,1,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2802433,NL,2802433,2802433,NOS,xxxx@xxx.com,Completed
2021-10-12 12:46:52,2021-10-12 12:48:05,IP Address,100,72,TRUE,2021-10-12 12:48:06,R_3NQeAUGCxahVLdO,anonymous,NL,1,"Yes, I participate",73,Male,WO doctoral / WO master / HBO master / postgraduate education,1,,4,4,3,1,0,1,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=1522076,NL,1522076,1522076,NOS,xxxx@xxx.com,Completed
2021-10-12 15:33:47,2021-10-12 15:36:08,IP Address,100,141,TRUE,2021-10-12 15:36:08,R_1CwKSzU1aSPsE5U,anonymous,NL,1,"Yes, I participate",55,Male,"MBO 2, 3, 4 or MBO before 1998",1,,5,3,1,,0,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=120042,NL,120042,120042,NOS,xxxx@xxx.com,Completed
2021-10-13 9:04:49,2021-10-13 9:07:10,IP Address,100,141,TRUE,2021-10-13 9:07:11,R_0Jy69XoLYdIVoxX,anonymous,NL,1,"Yes, I participate",61,Male,HBO (except HBO master) / WO candidate or WO bachelor,1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2799353,NL,2799353,2799353,NOS,xxxx@xxx.com,Completed
2021-10-13 9:14:39,2021-10-13 9:20:19,IP Address,100,339,TRUE,2021-10-13 9:20:19,R_2SJnmnRb3I07vpF,anonymous,NL,1,"Yes, I participate",80,Male,"MBO 2, 3, 4 or MBO before 1998",1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2864644,NL,2864644,2864644,NOS,xxxx@xxx.com,Completed
2021-10-13 9:18:55,2021-10-13 9:21:15,IP Address,100,140,TRUE,2021-10-13 9:21:15,R_r6aJxhTeYsm79DP,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",80,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=168500,NL,168500,168500,NOS,xxxx@xxx.com,Completed
2021-10-13 9:20:55,2021-10-13 9:22:42,IP Address,100,107,TRUE,2021-10-13 9:22:43,R_3DcImuaCucr30Dg,anonymous,NL,1,"Yes, I participate",79,Male,"MBO 2, 3, 4 or MBO before 1998",1,,3,3,2,2,0,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3826552,NL,3826552,3826552,NOS,xxxx@xxx.com,Completed
2021-10-13 9:18:10,2021-10-13 9:23:23,IP Address,100,313,TRUE,2021-10-13 9:23:23,R_2tfp0Pt7sQbNtNA,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",54,Female,None or primary education,1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4007341,NL,4007341,4007341,NOS,xxxx@xxx.com,Completed
2021-10-13 9:32:59,2021-10-13 9:34:06,IP Address,100,67,TRUE,2021-10-13 9:34:06,R_vkpvzq0jvgflJlv,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",23,Female,HBO (except HBO master) / WO candidate or WO bachelor,2,1,5,5,1,,1,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4035848,NL,4035848,4035848,NOS,xxxx@xxx.com,Completed
2021-10-13 9:31:29,2021-10-13 9:37:01,IP Address,100,331,TRUE,2021-10-13 9:37:01,R_1F5MtZwgJSPuqVR,anonymous,NL,1,"Yes, I participate",78,Male,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,1,,5,5,3,1,0,1,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=481761,NL,481761,481761,NOS,xxxx@xxx.com,Completed
2021-10-13 9:45:08,2021-10-13 9:46:49,IP Address,100,101,TRUE,2021-10-13 9:46:49,R_3ltTWVi4oDEwI2R,anonymous,NL,1,"Yes, I participate",69,Female,"MBO 2, 3, 4 or MBO before 1998",2,1,3,3,1,,1,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4074720,NL,4074720,4074720,NOS,xxxx@xxx.com,Completed
2021-10-13 10:24:07,2021-10-13 10:25:36,IP Address,100,88,TRUE,2021-10-13 10:25:36,R_1GvPbP3jjYuAbIF,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",63,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",1,,5,5,2,1,0,1,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=595554,NL,595554,595554,NOS,xxxx@xxx.com,Completed
2021-10-13 10:24:53,2021-10-13 10:27:27,IP Address,100,154,TRUE,2021-10-13 10:27:28,R_10rtSkVwHY5wb0Z,anonymous,NL,1,"Yes, I participate",66,Female,HBO (except HBO master) / WO candidate or WO bachelor,1,,3,3,1,,0,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2764624,NL,2764624,2764624,NOS,xxxx@xxx.com,Completed
2021-10-13 11:05:02,2021-10-13 11:07:23,IP Address,100,140,TRUE,2021-10-13 11:07:23,R_3qCGChnqytE58wH,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",70,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",1,,4,4,3,1,0,1,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=487227,NL,487227,487227,NOS,xxxx@xxx.com,Completed
2021-10-13 11:27:41,2021-10-13 11:29:54,IP Address,100,132,TRUE,2021-10-13 11:29:54,R_1gdoyyIitvFWSmg,anonymous,NL,1,"Yes, I participate",65,Male,"MBO 2, 3, 4 or MBO before 1998",2,2,3,3,1,,2,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=1865690,NL,1865690,1865690,NOS,xxxx@xxx.com,Completed
2021-10-13 12:17:23,2021-10-13 12:18:20,IP Address,100,56,TRUE,2021-10-13 12:18:20,R_2TGcnHSz0FZP012,anonymous,NL,1,"Yes, I participate",44,Male,HBO (except HBO master) / WO candidate or WO bachelor,2,2,5,5,1,,2,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4727682,NL,4727682,4727682,NOS,xxxx@xxx.com,Completed
2021-10-13 13:32:25,2021-10-13 13:34:22,IP Address,100,116,TRUE,2021-10-13 13:34:22,R_1hAVOqHAP55tgM5,anonymous,NL,1,"Yes, I participate",51,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",2,1,3,4,1,,1,0,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=175805,NL,175805,175805,NOS,xxxx@xxx.com,Completed
2021-10-13 15:42:52,2021-10-13 15:46:05,IP Address,100,192,TRUE,2021-10-13 15:46:05,R_2xXXlxOYHglkSr6,anonymous,NL,1,"Yes, I participate",63,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=663421,NL,663421,663421,NOS,xxxx@xxx.com,Completed
2021-10-13 15:55:45,2021-10-13 15:57:37,IP Address,100,111,TRUE,2021-10-13 15:57:37,R_31XfeuoZDjb770X,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",72,Male,WO doctoral / WO master / HBO master / postgraduate education,1,,5,5,2,1,0,1,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4355039,NL,4355039,4355039,NOS,xxxx@xxx.com,Completed
2021-10-14 2:58:18,2021-10-14 3:03:36,IP Address,100,317,TRUE,2021-10-14 3:03:36,R_2ames5hDCJcQl9g,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",72,Male,HBO (except HBO master) / WO candidate or WO bachelor,1,,3,4,1,,0,0,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=17957,NL,17957,17957,NOS,xxxx@xxx.com,Completed
2021-10-14 3:15:35,2021-10-14 3:17:22,IP Address,100,106,TRUE,2021-10-14 3:17:22,R_2l66xHK6S8OJ0WJ,anonymous,NL,1,"Yes, I participate",53,Female,HBO (except HBO master) / WO candidate or WO bachelor,1,,5,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3132317,NL,3132317,3132317,NOS,xxxx@xxx.com,Completed
2021-10-14 3:16:20,2021-10-14 3:18:03,IP Address,100,102,TRUE,2021-10-14 3:18:03,R_2rOuyiHnnass2sf,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",60,Male,"MBO 2, 3, 4 or MBO before 1998",1,,4,3,2,1,0,1,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=1515178,NL,1515178,1515178,NOS,xxxx@xxx.com,Completed
2021-10-14 3:17:46,2021-10-14 3:20:59,IP Address,100,192,TRUE,2021-10-14 3:20:59,R_1pPzX6HMubwELNk,anonymous,NL,1,"Yes, I participate",61,Male,HBO (except HBO master) / WO candidate or WO bachelor,1,,5,5,2,1,0,1,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=14972,NL,14972,14972,NOS,xxxx@xxx.com,Completed
2021-10-14 3:18:52,2021-10-14 3:20:59,IP Address,100,127,TRUE,2021-10-14 3:21:00,R_10VnzBf14pgXtQQ,anonymous,NL,1,"Yes, I participate",70,Male,"MBO 2, 3, 4 or MBO before 1998",1,,4,4,2,2,0,2,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=172983,NL,172983,172983,NOS,xxxx@xxx.com,Completed
2021-10-14 3:22:17,2021-10-14 3:24:25,IP Address,100,127,TRUE,2021-10-14 3:24:25,R_1JQt9XNArEcCq2V,anonymous,NL,1,"Yes, I participate",68,Male,LBO / VMBO (management or vocational) / MBO/ VBO,1,,4,4,1,,0,0,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=489090,NL,489090,489090,NOS,xxxx@xxx.com,Completed
